home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,home_final_fatigue,away_final_fatigue,home_avg_fatigue,away_avg_fatigue,home_effective_pressing,away_effective_pressing,run,home_pressing,away_pressing,fatigue_model
0,0,4,4,0.15865600000000002,0.15762400000000001,0.4111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,107,low,medium,linear
0,0,6,4,0.23724800000000001,0.15625599999999998,0.5444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,108,low,medium,linear
0,0,2,8,0.079008,0.313544,0.4111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,109,low,medium,linear
0,0,1,4,0.039312,0.15793600000000002,0.2222222222222222,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,110,low,medium,linear
0,0,3,2,0.11918400000000001,0.078656,0.4,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,111,low,medium,linear
0,0,2,5,0.07883200000000001,0.196448,0.3888888888888889,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,112,low,medium,linear
0,0,3,3,0.11832,0.117456,0.5222222222222223,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,113,low,medium,linear
0,0,3,3,0.11913599999999999,0.117432,0.4666666666666667,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,114,low,medium,linear
1,0,5,2,0.19868800000000003,0.077792,0.6666666666666666,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,115,low,medium,linear
0,0,2,5,0.079776,0.19584800000000002,0.35555555555555557,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,116,low,medium,linear
0,0,4,5,0.15790400000000002,0.195224,0.37777777777777777,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,117,low,medium,linear
0,0,1,3,0.039968,0.11702399999999999,0.4111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,118,low,medium,linear
0,0,8,3,0.316288,0.11760000000000001,0.6555555555555556,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,119,low,medium,linear
0,0,0,4,0.0,0.15450399999999997,0.5888888888888889,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,120,low,medium,linear
