home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,run,home_pressing,away_pressing,fatigue_model
0,0,2,5,0.078336,0.187976,0.43333333333333335,339,low,high,linear
1,0,5,3,0.194304,0.11236800000000001,0.4444444444444444,340,low,high,linear
0,0,2,3,0.07785600000000001,0.11352,0.37777777777777777,341,low,high,linear
0,1,3,7,0.11903999999999999,0.251776,0.4888888888888889,342,low,high,linear
0,0,3,2,0.11843200000000001,0.078056,0.37777777777777777,343,low,high,linear
0,0,2,6,0.079232,0.21883200000000003,0.28888888888888886,344,low,high,linear
0,0,5,1,0.197216,0.037552,0.8,345,low,high,linear
1,0,3,1,0.118432,0.035607999999999994,0.5444444444444444,346,low,high,linear
0,0,0,4,0.0,0.1564,0.34444444444444444,347,low,high,linear
0,0,2,1,0.07910400000000001,0.03784,0.4666666666666667,348,low,high,linear
0,0,4,2,0.15571200000000002,0.077264,0.6444444444444445,349,low,high,linear
0,0,3,4,0.11891199999999999,0.149632,0.35555555555555557,350,low,high,linear
0,0,8,0,0.31376,0.0,0.7666666666666667,351,low,high,linear
1,0,6,1,0.233472,0.039928,0.8111111111111111,352,low,high,linear
0,0,2,0,0.079232,0.0,0.6444444444444445,353,low,high,linear
0,0,2,3,0.077856,0.110712,0.4111111111111111,354,low,high,linear
0,0,2,1,0.07744000000000001,0.03892,0.5444444444444444,355,low,high,linear
1,0,4,0,0.15711999999999998,0.0,0.7888888888888889,356,low,high,linear
0,0,4,4,0.157376,0.15172,0.5555555555555556,357,low,high,linear
